duplicate_group_id,dataset_name,sequence_name,file_path,duplicate_type,similarity_score,recommended_keep,recommended_action,review_status
DUP_00854,UA-DETRAC Original,MVI_40181,DETRAC-Images/DETRAC-Images/MVI_40181/img00642.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00854,UA-DETRAC Original,MVI_40981,DETRAC-Images/DETRAC-Images/MVI_40981/img00642.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00855,UA-DETRAC Original,MVI_40752,DETRAC-Images/DETRAC-Images/MVI_40752/img00069.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00855,UA-DETRAC Original,MVI_63553,DETRAC-Images/DETRAC-Images/MVI_63553/img00069.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00855,UA-DETRAC Original,MVI_39771,DETRAC-Images/DETRAC-Images/MVI_39771/img00069.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00855,UA-DETRAC Original,MVI_39371,DETRAC-Images/DETRAC-Images/MVI_39371/img00069.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00855,UA-DETRAC Original,MVI_40241,DETRAC-Images/DETRAC-Images/MVI_40241/img00069.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00856,UA-DETRAC Original,MVI_40962,DETRAC-Images/DETRAC-Images/MVI_40962/img00205.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00856,UA-DETRAC Original,MVI_39031,DETRAC-Images/DETRAC-Images/MVI_39031/img00205.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00856,UA-DETRAC Original,MVI_39051,DETRAC-Images/DETRAC-Images/MVI_39051/img00205.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00856,UA-DETRAC Original,MVI_20034,DETRAC-Images/DETRAC-Images/MVI_20034/img00205.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00856,UA-DETRAC Original,MVI_63553,DETRAC-Images/DETRAC-Images/MVI_63553/img00205.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00857,UA-DETRAC Original,MVI_40244,DETRAC-Images/DETRAC-Images/MVI_40244/img00705.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00857,UA-DETRAC Original,MVI_63553,DETRAC-Images/DETRAC-Images/MVI_63553/img00705.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00857,UA-DETRAC Original,MVI_20012,DETRAC-Images/DETRAC-Images/MVI_20012/img00705.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00858,UA-DETRAC Original,MVI_40191,DETRAC-Images/DETRAC-Images/MVI_40191/img00610.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00858,UA-DETRAC Original,MVI_39861,DETRAC-Images/DETRAC-Images/MVI_39861/img00610.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00858,UA-DETRAC Original,MVI_40904,DETRAC-Images/DETRAC-Images/MVI_40904/img00610.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00859,UA-DETRAC Original,MVI_40963,DETRAC-Images/DETRAC-Images/MVI_40963/img01708.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00859,UA-DETRAC Original,MVI_40162,DETRAC-Images/DETRAC-Images/MVI_40162/img01708.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00860,UA-DETRAC Original,MVI_40761,DETRAC-Images/DETRAC-Images/MVI_40761/img00760.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00860,UA-DETRAC Original,MVI_20012,DETRAC-Images/DETRAC-Images/MVI_20012/img00760.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00861,UA-DETRAC Original,MVI_39361,DETRAC-Images/DETRAC-Images/MVI_39361/img00181.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00861,UA-DETRAC Original,MVI_40761,DETRAC-Images/DETRAC-Images/MVI_40761/img00181.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00861,UA-DETRAC Original,MVI_39781,DETRAC-Images/DETRAC-Images/MVI_39781/img00181.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00861,UA-DETRAC Original,MVI_40712,DETRAC-Images/DETRAC-Images/MVI_40712/img00181.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00861,UA-DETRAC Original,MVI_40161,DETRAC-Images/DETRAC-Images/MVI_40161/img00181.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00861,UA-DETRAC Original,MVI_20035,DETRAC-Images/DETRAC-Images/MVI_20035/img00181.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00861,UA-DETRAC Original,MVI_40162,DETRAC-Images/DETRAC-Images/MVI_40162/img00181.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00862,UA-DETRAC Original,MVI_63552,DETRAC-Images/DETRAC-Images/MVI_63552/img00010.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00862,UA-DETRAC Original,MVI_39271,DETRAC-Images/DETRAC-Images/MVI_39271/img00010.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00862,UA-DETRAC Original,MVI_40771,DETRAC-Images/DETRAC-Images/MVI_40771/img00010.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00862,UA-DETRAC Original,MVI_20033,DETRAC-Images/DETRAC-Images/MVI_20033/img00010.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00862,UA-DETRAC Original,MVI_40162,DETRAC-Images/DETRAC-Images/MVI_40162/img00010.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00862,UA-DETRAC Original,MVI_40962,DETRAC-Images/DETRAC-Images/MVI_40962/img00010.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00863,UA-DETRAC Original,MVI_39361,DETRAC-Images/DETRAC-Images/MVI_39361/img01336.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00863,UA-DETRAC Original,MVI_40211,DETRAC-Images/DETRAC-Images/MVI_40211/img01336.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00863,UA-DETRAC Original,MVI_63553,DETRAC-Images/DETRAC-Images/MVI_63553/img01336.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00864,UA-DETRAC Original,MVI_40902,DETRAC-Images/DETRAC-Images/MVI_40902/img00048.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00864,UA-DETRAC Original,MVI_40712,DETRAC-Images/DETRAC-Images/MVI_40712/img00048.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00864,UA-DETRAC Original,MVI_39051,DETRAC-Images/DETRAC-Images/MVI_39051/img00048.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00865,UA-DETRAC Original,MVI_40171,DETRAC-Images/DETRAC-Images/MVI_40171/img01097.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00865,UA-DETRAC Original,MVI_40752,DETRAC-Images/DETRAC-Images/MVI_40752/img01097.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00865,UA-DETRAC Original,MVI_40241,DETRAC-Images/DETRAC-Images/MVI_40241/img01097.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00865,UA-DETRAC Original,MVI_40751,DETRAC-Images/DETRAC-Images/MVI_40751/img01097.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00865,UA-DETRAC Original,MVI_40763,DETRAC-Images/DETRAC-Images/MVI_40763/img01097.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00865,UA-DETRAC Original,MVI_41073,DETRAC-Images/DETRAC-Images/MVI_41073/img01097.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00865,UA-DETRAC Original,MVI_39931,DETRAC-Images/DETRAC-Images/MVI_39931/img01097.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00866,UA-DETRAC Original,MVI_40793,DETRAC-Images/DETRAC-Images/MVI_40793/img01078.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00866,UA-DETRAC Original,MVI_40992,DETRAC-Images/DETRAC-Images/MVI_40992/img01078.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00866,UA-DETRAC Original,MVI_40212,DETRAC-Images/DETRAC-Images/MVI_40212/img01078.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00867,UA-DETRAC Original,MVI_40712,DETRAC-Images/DETRAC-Images/MVI_40712/img01491.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00867,UA-DETRAC Original,MVI_40853,DETRAC-Images/DETRAC-Images/MVI_40853/img01491.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00867,UA-DETRAC Original,MVI_40763,DETRAC-Images/DETRAC-Images/MVI_40763/img01491.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00868,UA-DETRAC Original,MVI_40714,DETRAC-Images/DETRAC-Images/MVI_40714/img01025.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00868,UA-DETRAC Original,MVI_63553,DETRAC-Images/DETRAC-Images/MVI_63553/img01025.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00868,UA-DETRAC Original,MVI_40732,DETRAC-Images/DETRAC-Images/MVI_40732/img01025.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00869,UA-DETRAC Original,MVI_40752,DETRAC-Images/DETRAC-Images/MVI_40752/img01345.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00869,UA-DETRAC Original,MVI_39271,DETRAC-Images/DETRAC-Images/MVI_39271/img01345.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00870,UA-DETRAC Original,MVI_63554,DETRAC-Images/DETRAC-Images/MVI_63554/img01222.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00870,UA-DETRAC Original,MVI_40981,DETRAC-Images/DETRAC-Images/MVI_40981/img01222.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00870,UA-DETRAC Original,MVI_39371,DETRAC-Images/DETRAC-Images/MVI_39371/img01222.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00870,UA-DETRAC Original,MVI_40871,DETRAC-Images/DETRAC-Images/MVI_40871/img01222.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00871,UA-DETRAC Original,MVI_40852,DETRAC-Images/DETRAC-Images/MVI_40852/img01072.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00871,UA-DETRAC Original,MVI_39361,DETRAC-Images/DETRAC-Images/MVI_39361/img01072.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00871,UA-DETRAC Original,MVI_40792,DETRAC-Images/DETRAC-Images/MVI_40792/img01072.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00871,UA-DETRAC Original,MVI_40864,DETRAC-Images/DETRAC-Images/MVI_40864/img01072.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00872,UA-DETRAC Original,MVI_40775,DETRAC-Images/DETRAC-Images/MVI_40775/img00257.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00872,UA-DETRAC Original,MVI_40962,DETRAC-Images/DETRAC-Images/MVI_40962/img00257.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00872,UA-DETRAC Original,MVI_39931,DETRAC-Images/DETRAC-Images/MVI_39931/img00257.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00873,UA-DETRAC Original,MVI_39781,DETRAC-Images/DETRAC-Images/MVI_39781/img01734.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00873,UA-DETRAC Original,MVI_40793,DETRAC-Images/DETRAC-Images/MVI_40793/img01734.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00874,UA-DETRAC Original,MVI_40743,DETRAC-Images/DETRAC-Images/MVI_40743/img01412.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00874,UA-DETRAC Original,MVI_40761,DETRAC-Images/DETRAC-Images/MVI_40761/img01412.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00875,UA-DETRAC Original,MVI_40771,DETRAC-Images/DETRAC-Images/MVI_40771/img01194.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00875,UA-DETRAC Original,MVI_40892,DETRAC-Images/DETRAC-Images/MVI_40892/img01194.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00875,UA-DETRAC Original,MVI_39761,DETRAC-Images/DETRAC-Images/MVI_39761/img01194.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00875,UA-DETRAC Original,MVI_40891,DETRAC-Images/DETRAC-Images/MVI_40891/img01194.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00875,UA-DETRAC Original,MVI_39271,DETRAC-Images/DETRAC-Images/MVI_39271/img01194.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00876,UA-DETRAC Original,MVI_40792,DETRAC-Images/DETRAC-Images/MVI_40792/img01404.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00876,UA-DETRAC Original,MVI_40752,DETRAC-Images/DETRAC-Images/MVI_40752/img01404.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00876,UA-DETRAC Original,MVI_39761,DETRAC-Images/DETRAC-Images/MVI_39761/img01404.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00876,UA-DETRAC Original,MVI_63553,DETRAC-Images/DETRAC-Images/MVI_63553/img01404.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00877,UA-DETRAC Original,MVI_40191,DETRAC-Images/DETRAC-Images/MVI_40191/img00684.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00877,UA-DETRAC Original,MVI_40853,DETRAC-Images/DETRAC-Images/MVI_40853/img00684.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00877,UA-DETRAC Original,MVI_63553,DETRAC-Images/DETRAC-Images/MVI_63553/img00684.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00877,UA-DETRAC Original,MVI_39851,DETRAC-Images/DETRAC-Images/MVI_39851/img00684.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00877,UA-DETRAC Original,MVI_40241,DETRAC-Images/DETRAC-Images/MVI_40241/img00684.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00878,UA-DETRAC Original,MVI_40762,DETRAC-Images/DETRAC-Images/MVI_40762/img01098.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00878,UA-DETRAC Original,MVI_41073,DETRAC-Images/DETRAC-Images/MVI_41073/img01098.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00878,UA-DETRAC Original,MVI_40213,DETRAC-Images/DETRAC-Images/MVI_40213/img01098.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00878,UA-DETRAC Original,MVI_40752,DETRAC-Images/DETRAC-Images/MVI_40752/img01098.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00879,UA-DETRAC Original,MVI_40204,DETRAC-Images/DETRAC-Images/MVI_40204/img01144.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00879,UA-DETRAC Original,MVI_40763,DETRAC-Images/DETRAC-Images/MVI_40763/img01144.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00880,UA-DETRAC Original,MVI_40752,DETRAC-Images/DETRAC-Images/MVI_40752/img00455.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00880,UA-DETRAC Original,MVI_40171,DETRAC-Images/DETRAC-Images/MVI_40171/img00455.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00881,UA-DETRAC Original,MVI_39211,DETRAC-Images/DETRAC-Images/MVI_39211/img01128.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00881,UA-DETRAC Original,MVI_63553,DETRAC-Images/DETRAC-Images/MVI_63553/img01128.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00881,UA-DETRAC Original,MVI_40771,DETRAC-Images/DETRAC-Images/MVI_40771/img01128.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00881,UA-DETRAC Original,MVI_39031,DETRAC-Images/DETRAC-Images/MVI_39031/img01128.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00881,UA-DETRAC Original,MVI_40772,DETRAC-Images/DETRAC-Images/MVI_40772/img01128.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00882,UA-DETRAC Original,MVI_63521,DETRAC-Images/DETRAC-Images/MVI_63521/img00729.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00882,UA-DETRAC Original,MVI_20064,DETRAC-Images/DETRAC-Images/MVI_20064/img00729.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00882,UA-DETRAC Original,MVI_63553,DETRAC-Images/DETRAC-Images/MVI_63553/img00729.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00882,UA-DETRAC Original,MVI_39371,DETRAC-Images/DETRAC-Images/MVI_39371/img00729.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00882,UA-DETRAC Original,MVI_20033,DETRAC-Images/DETRAC-Images/MVI_20033/img00729.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00883,UA-DETRAC Original,MVI_41063,DETRAC-Images/DETRAC-Images/MVI_41063/img00115.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00883,UA-DETRAC Original,MVI_40201,DETRAC-Images/DETRAC-Images/MVI_40201/img00115.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00883,UA-DETRAC Original,MVI_41073,DETRAC-Images/DETRAC-Images/MVI_41073/img00115.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00883,UA-DETRAC Original,MVI_63554,DETRAC-Images/DETRAC-Images/MVI_63554/img00115.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00884,UA-DETRAC Original,MVI_40903,DETRAC-Images/DETRAC-Images/MVI_40903/img00724.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00884,UA-DETRAC Original,MVI_63553,DETRAC-Images/DETRAC-Images/MVI_63553/img00724.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00884,UA-DETRAC Original,MVI_40212,DETRAC-Images/DETRAC-Images/MVI_40212/img00724.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00885,UA-DETRAC Original,MVI_39031,DETRAC-Images/DETRAC-Images/MVI_39031/img01428.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00885,UA-DETRAC Original,MVI_40152,DETRAC-Images/DETRAC-Images/MVI_40152/img01428.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00885,UA-DETRAC Original,MVI_40892,DETRAC-Images/DETRAC-Images/MVI_40892/img01428.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00885,UA-DETRAC Original,MVI_40162,DETRAC-Images/DETRAC-Images/MVI_40162/img01428.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00886,UA-DETRAC Original,MVI_40714,DETRAC-Images/DETRAC-Images/MVI_40714/img00196.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00886,UA-DETRAC Original,MVI_63562,DETRAC-Images/DETRAC-Images/MVI_63562/img00196.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00886,UA-DETRAC Original,MVI_39801,DETRAC-Images/DETRAC-Images/MVI_39801/img00196.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00887,UA-DETRAC Original,MVI_40201,DETRAC-Images/DETRAC-Images/MVI_40201/img00087.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00887,UA-DETRAC Original,MVI_40792,DETRAC-Images/DETRAC-Images/MVI_40792/img00087.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00887,UA-DETRAC Original,MVI_39761,DETRAC-Images/DETRAC-Images/MVI_39761/img00087.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00887,UA-DETRAC Original,MVI_40243,DETRAC-Images/DETRAC-Images/MVI_40243/img00087.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00888,UA-DETRAC Original,MVI_40901,DETRAC-Images/DETRAC-Images/MVI_40901/img00086.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00888,UA-DETRAC Original,MVI_40762,DETRAC-Images/DETRAC-Images/MVI_40762/img00086.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00888,UA-DETRAC Original,MVI_41073,DETRAC-Images/DETRAC-Images/MVI_41073/img00086.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00888,UA-DETRAC Original,MVI_20034,DETRAC-Images/DETRAC-Images/MVI_20034/img00086.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00888,UA-DETRAC Original,MVI_40172,DETRAC-Images/DETRAC-Images/MVI_40172/img00086.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00888,UA-DETRAC Original,MVI_63525,DETRAC-Images/DETRAC-Images/MVI_63525/img00086.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00888,UA-DETRAC Original,MVI_40211,DETRAC-Images/DETRAC-Images/MVI_40211/img00086.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00889,UA-DETRAC Original,MVI_40212,DETRAC-Images/DETRAC-Images/MVI_40212/img00727.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00889,UA-DETRAC Original,MVI_40131,DETRAC-Images/DETRAC-Images/MVI_40131/img00727.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00890,UA-DETRAC Original,MVI_40991,DETRAC-Images/DETRAC-Images/MVI_40991/img01187.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00890,UA-DETRAC Original,MVI_40742,DETRAC-Images/DETRAC-Images/MVI_40742/img01187.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00890,UA-DETRAC Original,MVI_39931,DETRAC-Images/DETRAC-Images/MVI_39931/img01187.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00891,UA-DETRAC Original,MVI_40992,DETRAC-Images/DETRAC-Images/MVI_40992/img00805.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00891,UA-DETRAC Original,MVI_40742,DETRAC-Images/DETRAC-Images/MVI_40742/img00805.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00891,UA-DETRAC Original,MVI_40901,DETRAC-Images/DETRAC-Images/MVI_40901/img00805.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00892,UA-DETRAC Original,MVI_40853,DETRAC-Images/DETRAC-Images/MVI_40853/img00224.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00892,UA-DETRAC Original,MVI_20035,DETRAC-Images/DETRAC-Images/MVI_20035/img00224.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00893,UA-DETRAC Original,MVI_63525,DETRAC-Images/DETRAC-Images/MVI_63525/img00137.jpg,DUPLICATE_BASENAME,,TRUE,VERIFY_CONTENT,PENDING
DUP_00893,UA-DETRAC Original,MVI_39821,DETRAC-Images/DETRAC-Images/MVI_39821/img00137.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00893,UA-DETRAC Original,MVI_40771,DETRAC-Images/DETRAC-Images/MVI_40771/img00137.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00893,UA-DETRAC Original,MVI_40171,DETRAC-Images/DETRAC-Images/MVI_40171/img00137.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
DUP_00893,UA-DETRAC Original,MVI_20034,DETRAC-Images/DETRAC-Images/MVI_20034/img00137.jpg,DUPLICATE_BASENAME,,FALSE,VERIFY_CONTENT,PENDING
