dataset_name,sequence_name,source_file,split,read_status,width,height,aspect_ratio,file_size_bytes,mean_brightness,brightness_std,contrast,laplacian_variance,blur_score,dark_pixel_ratio,bright_pixel_ratio,mean_saturation,black_suspect,white_suspect,underexposed_suspect,overexposed_suspect,blur_suspect,assessment_source
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00004431.jpg,train,OK,720,480,1.5,24422,85.3786,64.3776,64.3776,637.1002,637.1002,0.132512,0.035911,27.2569,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00000084.jpg,train,OK,342,228,1.5,8168,91.8115,40.7119,40.7119,1020.3214,1020.3214,0.091515,0.001885,84.2468,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00027595.jpg,train,OK,720,480,1.5,35344,106.5795,60.8446,60.8446,1072.0536,1072.0536,0.036389,0.095061,33.0305,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00023812.jpg,train,OK,342,228,1.5,11059,126.3905,65.2974,65.2974,2425.8555,2425.8555,0.024213,0.036139,54.5724,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00087636.jpg,train,OK,720,480,1.5,41346,131.0697,60.0661,60.0661,1522.2725,1522.2725,0.03296,0.035373,41.7238,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00009371.jpg,train,OK,342,228,1.5,10022,132.4514,49.0077,49.0077,2595.6011,2595.6011,0.023828,0.071073,10.2349,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00076287.jpg,train,OK,720,480,1.5,27660,120.1612,44.9139,44.9139,945.8722,945.8722,0.044248,0.017118,21.9836,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00013578.jpg,train,OK,342,228,1.5,10640,127.7474,49.7357,49.7357,2806.3927,2806.3927,0.024969,0.060339,13.855,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00094794.jpg,train,OK,342,228,1.5,11568,144.8907,62.9106,62.9106,2591.9929,2591.9929,0.029035,0.052093,25.3598,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00086260.jpg,train,OK,720,480,1.5,27099,114.8185,44.1504,44.1504,916.5822,916.5822,0.030359,0.023125,41.1577,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00024754.jpg,train,OK,720,480,1.5,29017,122.7503,54.7717,54.7717,658.4435,658.4435,0.045515,0.002801,55.1986,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00050021.jpg,train,OK,720,480,1.5,30322,125.2493,48.9919,48.9919,695.7066,695.7066,0.019285,0.034699,41.2283,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00090750.jpg,train,OK,720,480,1.5,31919,117.5032,50.442,50.442,750.3507,750.3507,0.020576,0.042494,61.6139,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00103347.jpg,train,OK,720,480,1.5,29010,124.8083,48.6121,48.6121,659.7306,659.7306,0.029537,0.055318,27.5181,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00028511.jpg,train,OK,720,480,1.5,25465,87.9772,61.6462,61.6462,726.535,726.535,0.104528,0.041013,34.0726,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00029714.jpg,train,OK,720,480,1.5,30961,194.2832,71.8871,71.8871,836.6723,836.6723,0.03219,0.359164,25.944,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00057823.jpg,train,OK,342,228,1.5,8604,72.8507,56.6814,56.6814,1530.2858,1530.2858,0.161896,0.031266,118.8045,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00078318.jpg,train,OK,720,480,1.5,35928,185.9736,64.874,64.874,1185.7676,1185.7676,0.033009,0.160524,28.3741,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00000874.jpg,train,OK,720,480,1.5,28101,131.7169,50.0016,50.0016,658.0671,658.0671,0.033027,0.031091,24.0025,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00004804.jpg,train,OK,720,480,1.5,25200,127.9961,38.7874,38.7874,674.2998,674.2998,0.027911,0.019531,21.3341,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00060827.jpg,train,OK,342,228,1.5,6183,71.6855,38.9084,38.9084,213.3996,213.3996,0.044988,0.001,67.9165,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00108287.jpg,train,OK,342,228,1.5,8659,77.5744,56.6007,56.6007,1436.8534,1436.8534,0.123358,0.029496,122.8773,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00104504.jpg,train,OK,720,480,1.5,35890,111.4335,63.0958,63.0958,819.4505,819.4505,0.024685,0.088542,40.1846,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00000457.jpg,train,OK,720,480,1.5,25645,96.1204,61.4947,61.4947,663.3135,663.3135,0.055839,0.05167,47.6181,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00026853.jpg,train,OK,720,480,1.5,27806,97.2367,55.318,55.318,666.9478,666.9478,0.029821,0.035098,33.8326,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00037658.jpg,train,OK,720,480,1.5,26529,139.7669,41.2884,41.2884,705.4659,705.4659,0.027187,0.013351,23.7507,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00029124.jpg,train,OK,720,480,1.5,25935,128.1225,46.4554,46.4554,532.6487,532.6487,0.026496,0.044225,27.2551,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00071459.jpg,train,OK,342,228,1.5,7325,92.546,43.0242,43.0242,354.4488,354.4488,0.028804,0.002129,56.9727,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00042430.jpg,train,OK,720,480,1.5,22818,84.621,65.0416,65.0416,611.7532,611.7532,0.136288,0.037789,28.164,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00019590.jpg,train,OK,720,480,1.5,29060,122.8664,49.6928,49.6928,644.4289,644.4289,0.029861,0.041302,27.9399,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00033943.jpg,train,OK,720,480,1.5,25280,84.8568,55.5843,55.5843,587.6841,587.6841,0.087263,0.032902,24.9412,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00000216.jpg,train,OK,342,228,1.5,9714,126.9464,52.5422,52.5422,1451.5452,1451.5452,0.019544,0.039358,68.9714,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00022438.jpg,train,OK,342,228,1.5,10475,136.437,59.6767,59.6767,2445.7824,2445.7824,0.028342,0.036319,28.0791,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00005417.jpg,train,OK,720,480,1.5,38777,128.695,57.5571,57.5571,1587.418,1587.418,0.033909,0.030906,42.2873,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00037329.jpg,train,OK,720,480,1.5,34741,139.4221,63.4493,63.4493,1032.0524,1032.0524,0.035188,0.073475,37.0344,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00064411.jpg,train,OK,720,480,1.5,17474,84.4553,48.2509,48.2509,470.8775,470.8775,0.104745,0.003866,95.5457,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00042101.jpg,train,OK,342,228,1.5,10774,132.5711,53.1659,53.1659,2368.7991,2368.7991,0.025187,0.027239,19.9596,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00050791.jpg,train,OK,720,480,1.5,22443,137.8951,43.5627,43.5627,609.5306,609.5306,0.021473,0.010978,15.8993,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00043372.jpg,train,OK,720,480,1.5,32380,186.9846,74.7444,74.7444,953.529,953.529,0.03704,0.325593,27.3306,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00047302.jpg,train,OK,342,228,1.5,11735,144.3389,67.2666,67.2666,2510.8067,2510.8067,0.034703,0.045065,29.8572,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00105273.jpg,train,OK,720,480,1.5,16592,76.9167,52.3462,52.3462,503.2571,503.2571,0.136296,0.006661,25.1606,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00026351.jpg,train,OK,720,480,1.5,31006,121.1173,46.0332,46.0332,650.3734,650.3734,0.016707,0.01728,43.1956,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00082218.jpg,train,OK,720,480,1.5,37389,179.8623,70.0504,70.0504,1189.9472,1189.9472,0.035029,0.177917,32.3873,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00076702.jpg,train,OK,720,480,1.5,27577,132.9162,50.3669,50.3669,600.0218,600.0218,0.028377,0.07526,24.6013,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00086460.jpg,train,OK,342,228,1.5,13379,160.2334,68.6026,68.6026,3028.342,3028.342,0.029253,0.194752,19.1155,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00102673.jpg,train,OK,720,480,1.5,29082,203.6012,52.4797,52.4797,896.1054,896.1054,0.026476,0.27963,13.6217,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00023751.jpg,train,OK,720,480,1.5,28717,199.8358,58.9276,58.9276,803.0542,803.0542,0.026256,0.382572,9.7125,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00107874.jpg,train,OK,720,480,1.5,25988,127.3633,43.7659,43.7659,656.2978,656.2978,0.018232,0.003041,43.9011,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00003759.jpg,train,OK,720,480,1.5,29979,134.9191,54.98,54.98,851.4551,851.4551,0.033183,0.042896,31.4862,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00024625.jpg,train,OK,720,480,1.5,30156,122.2451,50.7342,50.7342,695.9547,695.9547,0.019592,0.031406,38.9167,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00037110.jpg,train,OK,720,480,1.5,34559,163.0289,58.3333,58.3333,996.3476,996.3476,0.029002,0.111273,26.5857,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00069022.jpg,train,OK,720,480,1.5,28723,125.8186,49.5951,49.5951,856.4774,856.4774,0.036678,0.0414,20.2775,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00088820.jpg,train,OK,720,480,1.5,28317,126.9175,48.4591,48.4591,411.6424,411.6424,0.020417,0.044065,31.6165,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00013188.jpg,train,OK,342,228,1.5,11764,139.9165,61.1828,61.1828,2796.1611,2796.1611,0.029317,0.061493,22.6934,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00053937.jpg,train,OK,342,228,1.5,10800,135.4292,53.2585,53.2585,2444.7997,2444.7997,0.024533,0.070996,31.5029,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00017274.jpg,train,OK,720,480,1.5,32209,123.436,47.4076,47.4076,945.1334,945.1334,0.027465,0.015596,36.0782,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00099537.jpg,train,OK,342,228,1.5,9014,140.194,57.1228,57.1228,1167.9263,1167.9263,0.019096,0.03914,56.5074,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00036916.jpg,train,OK,720,480,1.5,25617,132.0335,40.0589,40.0589,472.494,472.494,0.016308,0.003501,31.9677,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00010676.jpg,train,OK,720,480,1.5,32381,125.3515,53.8653,53.8653,818.0884,818.0884,0.029245,0.045336,34.8692,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00015877.jpg,train,OK,720,480,1.5,24631,88.8934,61.9915,61.9915,708.976,708.976,0.11031,0.038663,32.5189,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00041056.jpg,train,OK,720,480,1.5,27181,130.0749,42.5668,42.5668,616.5388,616.5388,0.016606,0.004722,42.0449,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00057762.jpg,train,OK,720,480,1.5,31467,187.8975,64.7523,64.7523,945.9592,945.9592,0.032853,0.144436,28.6546,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00089674.jpg,train,OK,720,480,1.5,19632,122.4547,41.8225,41.8225,632.1195,632.1195,0.020558,0.004051,27.092,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00014345.jpg,train,OK,342,228,1.5,6070,70.3984,42.4326,42.4326,200.9995,200.9995,0.050554,0.006335,70.0072,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00078169.jpg,train,OK,720,480,1.5,19144,79.2471,48.1975,48.1975,482.5888,482.5888,0.113608,0.005373,88.3319,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00060593.jpg,train,OK,720,480,1.5,34784,156.8647,57.447,57.447,955.0253,955.0253,0.028597,0.116782,22.4566,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00053106.jpg,train,OK,720,480,1.5,34812,119.977,53.7243,53.7243,972.809,972.809,0.035231,0.048177,41.5938,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00014084.jpg,train,OK,342,228,1.5,11939,144.2522,61.2332,61.2332,2757.7849,2757.7849,0.026534,0.056415,25.2375,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00089172.jpg,train,OK,720,480,1.5,38757,186.6151,61.0422,61.0422,1363.2909,1363.2909,0.031126,0.14226,28.2882,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00012775.jpg,train,OK,720,480,1.5,41849,132.2693,59.5474,59.5474,1493.3926,1493.3926,0.034719,0.03204,41.2936,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00081215.jpg,train,OK,720,480,1.5,31819,130.0247,72.3195,72.3195,770.0039,770.0039,0.030463,0.042934,53.8897,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00032350.jpg,train,OK,720,480,1.5,30905,192.5276,58.6087,58.6087,709.521,709.521,0.025535,0.292216,11.8184,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00009354.jpg,train,OK,720,480,1.5,27078,91.53,63.7641,63.7641,646.1189,646.1189,0.108223,0.037028,45.8804,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00106871.jpg,train,OK,720,480,1.5,25038,132.0871,39.0432,39.0432,687.2742,687.2742,0.02577,0.010318,25.6014,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00056978.jpg,train,OK,720,480,1.5,23642,128.3224,54.9398,54.9398,702.8655,702.8655,0.021155,0.050605,21.3489,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00016532.jpg,train,OK,342,228,1.5,9698,127.0738,53.0148,53.0148,1561.152,1561.152,0.022084,0.021263,69.116,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00064021.jpg,train,OK,342,228,1.5,11095,133.188,52.6503,52.6503,2641.9732,2641.9732,0.023661,0.064007,36.9044,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00011002.jpg,train,OK,720,480,1.5,24520,88.9721,62.6605,62.6605,712.158,712.158,0.096557,0.044462,33.0783,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00097048.jpg,train,OK,720,480,1.5,44615,118.0903,49.4108,49.4108,1336.3663,1336.3663,0.020313,0.023843,68.9185,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00023534.jpg,train,OK,720,480,1.5,32215,130.4359,48.9443,48.9443,832.0109,832.0109,0.022885,0.037448,39.2032,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00012117.jpg,train,OK,342,228,1.5,7044,81.4554,42.1632,42.1632,340.2354,340.2354,0.044244,0.002193,56.5411,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00002427.jpg,train,OK,720,480,1.5,43375,119.0689,47.0127,47.0127,1302.6926,1302.6926,0.018843,0.022572,69.1114,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001380.jpg,train,OK,720,480,1.5,18974,75.7838,50.1504,50.1504,459.2645,459.2645,0.152616,0.002072,95.5571,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00044097.jpg,train,OK,720,480,1.5,34731,164.2326,76.9638,76.9638,880.9073,880.9073,0.032381,0.182714,37.3844,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00087029.jpg,train,OK,720,480,1.5,20259,127.7715,43.0334,43.0334,641.9605,641.9605,0.021076,0.002069,24.6104,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00001051.jpg,train,OK,720,480,1.5,25573,134.7677,41.5379,41.5379,686.8112,686.8112,0.027957,0.021157,23.2804,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00074915.jpg,train,OK,720,480,1.5,25277,84.0894,62.3378,62.3378,638.5958,638.5958,0.139687,0.034728,33.8399,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00056388.jpg,train,OK,720,480,1.5,28125,125.854,51.7692,51.7692,701.4859,701.4859,0.02281,0.004702,46.1232,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00045254.jpg,train,OK,720,480,1.5,35650,136.5902,57.5757,57.5757,951.7495,951.7495,0.023681,0.058721,30.6163,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00007126.jpg,train,OK,720,480,1.5,26057,135.015,40.3403,40.3403,605.8789,605.8789,0.02706,0.022607,21.7973,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00029348.jpg,train,OK,720,480,1.5,30897,190.185,44.3994,44.3994,731.3692,731.3692,0.026088,0.084549,13.8783,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
MIO-TCD Localization,SEQUENCE_NOT_PROVIDED,MIO-TCD-Localization/train/00025721.jpg,train,OK,720,480,1.5,24019,138.0438,39.3921,39.3921,575.6899,575.6899,0.02763,0.012471,41.5741,FALSE,FALSE,FALSE,FALSE,FALSE,AUTOMATIC_ESTIMATE
